Date,Open,High,Low,Close,Volume
20031118,1.17462,1.19727,1.17319,1.19537,1361024
20031119,1.19556,1.19767,1.18699,1.18929,1358389
20031120,1.18919,1.19543,1.18808,1.18990,1364258
20031121,1.18993,1.19369,1.18553,1.19126,1298352
20031123,1.19068,1.19122,1.18996,1.19064,54818
20031124,1.19097,1.19167,1.17544,1.17807,1340796
20031125,1.17805,1.18175,1.17509,1.17741,1351644
20031126,1.17766,1.19470,1.17732,1.19255,1360365
20031127,1.19274,1.19362,1.18821,1.19104,1345984
20031128,1.19101,1.20129,1.18959,1.19902,1286395
20031130,1.19703,1.20297,1.19643,1.20270,63933
20031201,1.20283,1.20392,1.19354,1.19596,1373558
20031202,1.19572,1.21111,1.19391,1.20835,1352116
20031203,1.20839,1.21255,1.20683,1.21122,1353850
20031204,1.21112,1.21533,1.20286,1.20724,1352936
20031205,1.20721,1.21767,1.20601,1.21634,1281664
20031207,1.21709,1.21762,1.21581,1.21652,60357
20031208,1.21630,1.22376,1.21466,1.22152,1357519
20031209,1.22157,1.22735,1.21851,1.22443,1349570
20031210,1.22438,1.22639,1.21511,1.21852,1353057
20031211,1.21869,1.22321,1.21113,1.22226,1364061
20031212,1.22187,1.23047,1.22056,1.22730,1293067
20031214,1.21403,1.21848,1.21273,1.21841,65396
20031215,1.21842,1.23216,1.21694,1.23098,1347174
20031216,1.23094,1.23584,1.22984,1.23169,1350387
20031217,1.23167,1.24198,1.22939,1.23978,1369529
20031218,1.23957,1.24369,1.23571,1.24179,1348528
20031219,1.24164,1.24311,1.23408,1.23713,1283791
20031221,1.24009,1.24044,1.23468,1.23527,63598
20031222,1.23503,1.24447,1.23497,1.23920,1345276
20031223,1.23909,1.24239,1.23803,1.23950,1341339
20031224,1.23950,1.24688,1.23929,1.24525,1320040
20031225,1.24453,1.24608,1.24324,1.24432,912545
20031226,1.24425,1.24676,1.24191,1.24246,1259584
20031228,1.24242,1.24340,1.24214,1.24294,57865
20031229,1.24258,1.25058,1.24212,1.24793,1336237
20031230,1.24805,1.25603,1.24742,1.25450,1350796
20031231,1.25429,1.26455,1.25119,1.25940,1272954
20040101,1.25934,1.26035,1.24679,1.25723,561289
20040102,1.25701,1.26263,1.25198,1.25806,1281309
20040104,1.25816,1.26477,1.25785,1.26308,62104
20040105,1.26308,1.26924,1.26288,1.26820,1357050
20040106,1.26820,1.28083,1.26650,1.27140,1358349
20040107,1.27145,1.27404,1.26168,1.26367,1349505
20040108,1.26353,1.27839,1.25576,1.27686,1352202
20040109,1.27682,1.28665,1.27021,1.28123,1277958
20040111,1.28522,1.28559,1.28358,1.28467,59677
20040112,1.28482,1.28956,1.27306,1.27380,1344748
20040113,1.27352,1.27947,1.27114,1.27826,1350795
20040114,1.27834,1.27850,1.26276,1.26504,1342449
20040115,1.26501,1.26693,1.25562,1.25937,1362678
20040116,1.25947,1.26071,1.23494,1.23936,1281369
20040118,1.23660,1.24002,1.23637,1.23822,66088
20040119,1.23817,1.24226,1.23323,1.23493,1342168
20040120,1.23490,1.25977,1.23411,1.25812,1352503
20040121,1.25792,1.26695,1.25488,1.26529,1356229
20040122,1.26541,1.27475,1.26349,1.27184,1353796
20040123,1.27195,1.27732,1.25621,1.25781,1291233
20040125,1.25726,1.25857,1.25606,1.25670,59045
20040126,1.25661,1.26095,1.24542,1.24824,1365422
20040127,1.24834,1.26608,1.24391,1.26318,1319717
20040128,1.26337,1.26415,1.24113,1.24345,1347972
20040129,1.24349,1.25252,1.23607,1.24050,1338507
20040130,1.24037,1.24897,1.23491,1.24731,1297805
20040201,1.24680,1.24848,1.24662,1.24721,63885
20040202,1.24704,1.24792,1.23882,1.24270,1351326
20040203,1.24272,1.25967,1.24124,1.25417,1356936
20040204,1.25392,1.25593,1.24919,1.25354,1358506
20040205,1.25325,1.26348,1.25157,1.25643,1357725
20040206,1.25654,1.27226,1.25100,1.27000,1291174
20040208,1.26038,1.26466,1.25963,1.26429,65521
20040209,1.26450,1.27589,1.26441,1.26872,1368847
20040210,1.26875,1.27848,1.26649,1.26789,1372906
20040211,1.26783,1.28430,1.26482,1.28250,1367024
20040212,1.28227,1.28432,1.27873,1.28148,1362771
20040213,1.28112,1.28898,1.27135,1.27305,1302777
20040215,1.27428,1.27441,1.27210,1.27252,64977
20040216,1.27267,1.27870,1.27139,1.27589,1350831
20040217,1.27594,1.28751,1.27533,1.28558,1373257
20040218,1.28548,1.29247,1.26561,1.27246,1360331
20040219,1.27243,1.27643,1.26516,1.27492,1350388
20040220,1.27525,1.27579,1.24928,1.25319,1298246
20040222,1.25247,1.25294,1.25029,1.25063,66870
20040223,1.25026,1.25932,1.24494,1.25651,1367486
20040224,1.25663,1.27115,1.25203,1.26713,1350565
20040225,1.26710,1.27039,1.24716,1.24955,1369604
20040226,1.24939,1.25129,1.23826,1.24409,1344158
20040227,1.24393,1.25049,1.23718,1.24887,1289662
20040229,1.24820,1.25315,1.24726,1.25297,63595
20040301,1.25300,1.25398,1.24215,1.24431,1353806
20040302,1.24432,1.24489,1.21938,1.21976,1364300
20040303,1.21970,1.22158,1.20546,1.21874,1348909
20040304,1.21877,1.22380,1.21334,1.21984,1352313
20040305,1.21978,1.24275,1.21731,1.23642,1287859
20040307,1.23857,1.23865,1.23552,1.23609,63232
20040308,1.23604,1.24230,1.23359,1.24182,1364342
20040309,1.24182,1.24573,1.22716,1.23138,1361054
20040310,1.23145,1.23282,1.21946,1.22271,1358565
20040311,1.22256,1.23831,1.21620,1.23448,1359839
20040312,1.23425,1.23519,1.21707,1.22145,1288708
20040314,1.21887,1.22171,1.21815,1.22099,62702
20040315,1.22088,1.23154,1.22013,1.22645,1360794
20040316,1.22645,1.23695,1.22295,1.22545,1363520
20040317,1.22542,1.22870,1.21730,1.22215,1345090
20040318,1.22210,1.24315,1.22184,1.23819,1356182
20040319,1.23825,1.24058,1.22540,1.22829,1290425
20040321,1.22754,1.22790,1.22657,1.22730,64429
20040322,1.22733,1.23983,1.22189,1.23385,1365810
20040323,1.23400,1.23678,1.22628,1.23379,1365186
20040324,1.23370,1.23653,1.21027,1.21330,1366166
20040325,1.21334,1.21987,1.20962,1.21324,1368862
20040326,1.21324,1.22083,1.20733,1.21272,1304832
20040328,1.21078,1.21403,1.21033,1.21146,65708
20040329,1.21141,1.21668,1.20559,1.21558,1353747
20040330,1.21543,1.22263,1.21534,1.21774,1310736
20040331,1.21770,1.23203,1.21682,1.23016,1361149
20040401,1.22994,1.23862,1.22532,1.23526,1369261
20040402,1.23527,1.23677,1.20978,1.21305,1294333
20040404,1.21076,1.21187,1.20936,1.21021,96550
20040405,1.20990,1.21263,1.19808,1.20074,1379432
20040406,1.20086,1.21419,1.19802,1.21197,1363427
20040407,1.21189,1.21966,1.20472,1.21656,1367092
20040408,1.21650,1.22166,1.20574,1.20738,1358805
20040409,1.20731,1.21104,1.20607,1.20858,1189194
20040411,1.20857,1.20922,1.20667,1.20683,82237
20040412,1.20726,1.20956,1.20490,1.20731,1341291
20040413,1.20730,1.20808,1.19021,1.19240,1334664
20040414,1.19248,1.19739,1.18678,1.19383,1380038
20040415,1.19407,1.19920,1.18910,1.19727,1378282
20040416,1.19732,1.20442,1.19210,1.19886,1273489
20040418,1.19989,1.20261,1.19980,1.20123,95019
20040419,1.20132,1.20756,1.19952,1.20022,1356133
20040420,1.20049,1.20089,1.18198,1.18271,1366402
20040421,1.18272,1.19111,1.17758,1.17937,1363205
20040422,1.17941,1.19401,1.17913,1.19227,1370236
20040423,1.19223,1.19262,1.17935,1.18415,1257267
20040425,1.18177,1.18210,1.17799,1.17893,97143
20040426,1.17908,1.18840,1.17573,1.18606,1358348
20040427,1.18602,1.19456,1.18302,1.19238,1358248
20040428,1.19212,1.19496,1.18200,1.18232,1363153
20040429,1.18257,1.19841,1.18027,1.19538,1378272
20040430,1.19547,1.20089,1.19185,1.19770,1262438
20040502,1.19770,1.20000,1.19745,1.19837,96312
20040503,1.19844,1.19934,1.19189,1.19336,1362542
20040504,1.19309,1.21173,1.19284,1.21049,1351647
20040505,1.21052,1.21786,1.20998,1.21584,1365673
20040506,1.21604,1.21734,1.20625,1.20685,1373782
20040507,1.20684,1.21313,1.18740,1.18782,1264523
20040509,1.18648,1.18936,1.18580,1.18602,99113
20040510,1.18619,1.18785,1.18103,1.18631,1363942
20040511,1.18658,1.18885,1.17869,1.18752,1358404
20040512,1.18752,1.19402,1.18322,1.19092,1377874
20040513,1.19081,1.19294,1.17708,1.18015,1378069
20040514,1.18023,1.19007,1.17806,1.18825,1274551
20040516,1.18832,1.18958,1.18758,1.18799,94874
20040517,1.18838,1.20580,1.18782,1.20364,1361793
20040518,1.20349,1.20358,1.19272,1.19397,1374412
20040519,1.19429,1.20409,1.19381,1.19997,1369487
20040520,1.20001,1.20127,1.18942,1.19544,1374695
20040521,1.19542,1.20679,1.19530,1.19801,1271924
20040523,1.19817,1.20021,1.19782,1.19897,97665
20040524,1.19899,1.20231,1.19324,1.19926,1370326
20040525,1.19924,1.21263,1.19888,1.21077,1370647
20040526,1.21082,1.21422,1.20814,1.20992,1354963
20040527,1.21000,1.22884,1.20867,1.22695,1366392
20040528,1.22714,1.22956,1.22002,1.22118,1262598
20040530,1.22304,1.22529,1.22272,1.22299,97563
20040531,1.22307,1.22362,1.21722,1.21765,1137741
20040601,1.21772,1.22657,1.21543,1.22408,1385768
20040602,1.22415,1.23030,1.22030,1.22117,1380088
20040603,1.22137,1.22496,1.21680,1.22105,1368954
20040604,1.22105,1.22997,1.21395,1.22817,1267456
20040606,1.22867,1.23339,1.22742,1.23253,99300
20040607,1.23269,1.23373,1.22992,1.23107,1365948
20040608,1.23130,1.23500,1.22434,1.22654,1362039
20040609,1.22666,1.22716,1.20225,1.20309,1370726
20040610,1.20324,1.21179,1.20276,1.20868,1350840
20040611,1.20855,1.20877,1.19624,1.20038,1276059
20040613,1.19960,1.20011,1.19600,1.19760,98338
20040614,1.19745,1.20872,1.19512,1.20621,1358596
20040615,1.20632,1.21694,1.20254,1.21498,1377762
20040616,1.21465,1.21677,1.19787,1.20022,1363529
20040617,1.20035,1.20769,1.19901,1.20351,1369751
20040618,1.20311,1.21467,1.19725,1.21343,1272533
20040620,1.21308,1.21450,1.21287,1.21289,95835
20040621,1.21305,1.21441,1.20749,1.21172,1351620
20040622,1.21152,1.21306,1.20652,1.21062,1367258
20040623,1.21050,1.21911,1.20624,1.20793,1375452
20040624,1.20750,1.21889,1.20380,1.21677,1355898
20040625,1.21685,1.21781,1.21062,1.21720,1258372
20040627,1.21730,1.21816,1.21634,1.21659,99858
20040628,1.21641,1.22268,1.21209,1.21874,1362410
20040629,1.21848,1.21865,1.20646,1.20869,1350947
20040630,1.20849,1.22078,1.20630,1.21997,1357677
20040701,1.21987,1.22068,1.21319,1.21618,1352698
20040702,1.21629,1.23271,1.21416,1.23105,1271136
20040704,1.23205,1.23350,1.23093,1.23254,98143
20040705,1.23279,1.23304,1.22654,1.23033,1353421
20040706,1.23027,1.23290,1.22638,1.22956,1349937
20040707,1.22934,1.23879,1.22715,1.23749,1352417
20040708,1.23742,1.24042,1.23386,1.23893,1349262
20040709,1.23877,1.24220,1.23677,1.24104,1254704
20040711,1.24060,1.24180,1.24016,1.24151,99222
20040712,1.24146,1.24350,1.23795,1.23943,1356793
20040713,1.23934,1.23958,1.22979,1.23247,1368423
20040714,1.23235,1.24201,1.23173,1.23857,1366799
20040715,1.23855,1.23861,1.23255,1.23518,1358742
20040716,1.23505,1.24579,1.23269,1.24518,1245825
20040718,1.24412,1.24602,1.24355,1.24521,97338
20040719,1.24509,1.24609,1.23975,1.24271,1358141
20040720,1.24256,1.24536,1.22981,1.23184,1346845
20040721,1.23171,1.23480,1.22089,1.22572,1384128
20040722,1.22556,1.22911,1.22279,1.22566,1365218
20040723,1.22540,1.22673,1.20859,1.20897,1262521
20040725,1.20932,1.21157,1.20895,1.21046,97797
20040726,1.21067,1.21699,1.20853,1.21321,1344776
20040727,1.21327,1.21890,1.20338,1.20630,1350131
20040728,1.20629,1.20780,1.19972,1.20484,1365986
20040729,1.20509,1.20932,1.19912,1.20361,1349560
20040730,1.20349,1.21183,1.19997,1.20165,1256532
20040801,1.20169,1.20757,1.20167,1.20565,96895
20040802,1.20563,1.20928,1.20128,1.20200,1371264
20040803,1.20207,1.20751,1.19941,1.20522,1365492
20040804,1.20547,1.20659,1.19695,1.20559,1360344
20040805,1.20546,1.20727,1.20189,1.20554,1352083
20040806,1.20525,1.22900,1.20431,1.22784,1264731
20040808,1.22805,1.22883,1.22622,1.22725,96974
20040809,1.22697,1.22885,1.22444,1.22642,1347543
20040810,1.22640,1.23179,1.22191,1.22334,1359912
20040811,1.22339,1.22497,1.21937,1.22271,1349550
20040812,1.22234,1.22948,1.22186,1.22354,1355792
20040813,1.22347,1.23754,1.21750,1.23704,1265863
20040815,1.23668,1.23826,1.23668,1.23707,98905
20040816,1.23717,1.23780,1.23158,1.23555,1348514
20040817,1.23554,1.23845,1.23096,1.23485,1361069
20040818,1.23482,1.23642,1.22847,1.23376,1358501
20040819,1.23347,1.23781,1.23305,1.23624,1361770
20040820,1.23639,1.23804,1.22791,1.23153,1264651
20040822,1.23088,1.23231,1.22955,1.23099,93811
20040823,1.23124,1.23140,1.21298,1.21486,1351685
20040824,1.21479,1.21656,1.20583,1.20701,1347862
20040825,1.20702,1.21156,1.20504,1.20784,1359327
20040826,1.20764,1.21157,1.20450,1.21069,1349440
20040827,1.21047,1.21343,1.20009,1.20074,1265795
20040829,1.20061,1.20174,1.20007,1.20086,95470
20040830,1.20071,1.20670,1.19849,1.20458,1357696
20040831,1.20439,1.21934,1.20430,1.21768,1354823
20040901,1.21738,1.22198,1.21461,1.21879,1359543
20040902,1.21883,1.21990,1.21392,1.21656,1344071
20040903,1.21647,1.21917,1.20399,1.20558,1243563
20040905,1.20558,1.20688,1.20501,1.20652,90651
20040906,1.20641,1.20783,1.20449,1.20640,1350261
20040907,1.20624,1.21112,1.20508,1.20850,1348046
20040908,1.20835,1.21914,1.20242,1.21804,1338975
20040909,1.21792,1.22481,1.21575,1.22326,1344291
20040910,1.22317,1.23069,1.21974,1.22572,1249458
20040912,1.22570,1.22842,1.22568,1.22824,95126
20040913,1.22813,1.22865,1.22215,1.22643,1345332
20040914,1.22649,1.22938,1.22236,1.22481,1354072
20040915,1.22477,1.22593,1.21323,1.21463,1347496
20040916,1.21455,1.21971,1.21192,1.21835,1352018
20040917,1.21830,1.22215,1.21555,1.21846,1251289
20040919,1.21749,1.21840,1.21576,1.21654,93900
20040920,1.21647,1.21784,1.21212,1.21720,1341391
20040921,1.21699,1.23459,1.21663,1.23235,1350069
20040922,1.23236,1.23297,1.22277,1.22657,1356245
20040923,1.22664,1.23320,1.22514,1.22756,1345917
20040924,1.22745,1.23595,1.22363,1.22723,1250074
20040926,1.22742,1.22855,1.22647,1.22751,99157
20040927,1.22725,1.23140,1.22449,1.22999,1357013
20040928,1.22986,1.23462,1.22766,1.23128,1358960
20040929,1.23118,1.23383,1.22874,1.23271,1341636
20040930,1.23277,1.24427,1.23126,1.24261,1361034
20041001,1.24233,1.24328,1.23822,1.24135,1252021
20041003,1.23879,1.23992,1.23789,1.23871,95394
20041004,1.23870,1.23907,1.22561,1.22801,1354307
20041005,1.22827,1.23281,1.22607,1.23150,1351817
20041006,1.23145,1.23219,1.22455,1.22841,1344719
20041007,1.22847,1.23125,1.22698,1.22950,1357568
20041008,1.22954,1.24317,1.22812,1.24062,1251633
20041010,1.24112,1.24209,1.24021,1.24077,90058
20041011,1.24085,1.24157,1.23671,1.23736,1356741
20041012,1.23704,1.23726,1.22860,1.23155,1346722
20041013,1.23144,1.23549,1.22257,1.23392,1350809
20041014,1.23390,1.24178,1.23196,1.23850,1344527
20041015,1.23804,1.24987,1.23788,1.24655,1240878
20041017,1.24713,1.24846,1.24678,1.24819,95529
20041018,1.24795,1.25328,1.24592,1.24808,1353414
20041019,1.24767,1.25249,1.24488,1.25110,1346356
20041020,1.25077,1.26270,1.24855,1.25788,1347619
20041021,1.25782,1.26480,1.25729,1.26108,1357198
20041022,1.26107,1.26850,1.25981,1.26812,1257443
20041024,1.26911,1.27407,1.26911,1.27366,98693
20041025,1.27340,1.28276,1.27318,1.27845,1340986
20041026,1.27846,1.28400,1.27244,1.27487,1342554
20041027,1.27462,1.28108,1.26910,1.26920,1341942
20041028,1.26927,1.27649,1.26405,1.27447,1337852
20041029,1.27436,1.27957,1.27079,1.27942,1241092
20041031,1.27997,1.28298,1.27982,1.28243,63438
20041101,1.28220,1.28253,1.27164,1.27411,1347625
20041102,1.27400,1.27471,1.26634,1.27134,1338103
20041103,1.27157,1.28294,1.26575,1.28209,1349689
20041104,1.28205,1.28954,1.27898,1.28693,1341870
20041105,1.28685,1.29709,1.27545,1.29607,1268792
20041107,1.29681,1.29725,1.29548,1.29606,64457
20041108,1.29601,1.29841,1.29021,1.29076,1338831
20041109,1.29029,1.29372,1.28842,1.28949,1340560
20041110,1.28921,1.30014,1.28496,1.28803,1319268
20041111,1.28804,1.29181,1.28577,1.29042,1340239
20041112,1.29040,1.29870,1.28741,1.29712,1278424
20041114,1.29703,1.29887,1.29644,1.29856,62543
20041115,1.29834,1.29969,1.29154,1.29339,1348419
20041116,1.29336,1.29915,1.29163,1.29567,1342870
20041117,1.29587,1.30448,1.29487,1.30324,1350901
20041118,1.30341,1.30715,1.29381,1.29456,1332146
20041119,1.29430,1.30660,1.29372,1.30199,1278318
20041121,1.30357,1.30483,1.30176,1.30203,63436
20041122,1.30193,1.30505,1.30120,1.30356,1337018
20041123,1.30357,1.31010,1.29758,1.30973,1344040
20041124,1.30957,1.31879,1.30814,1.31724,1342109
20041125,1.31743,1.32794,1.31602,1.32536,1336384
20041126,1.32551,1.33278,1.31847,1.32926,1251978
20041128,1.32675,1.32851,1.32628,1.32669,61576
20041129,1.32656,1.33033,1.32281,1.32601,1326683
20041130,1.32596,1.33297,1.32297,1.32937,1322388
20041201,1.32909,1.33544,1.32734,1.33436,1328562
20041202,1.33435,1.33806,1.32359,1.32566,1331275
20041203,1.32564,1.34592,1.32501,1.34479,1268739
20041205,1.34406,1.34520,1.34344,1.34458,59668
20041206,1.34433,1.34538,1.33862,1.33932,1315803
20041207,1.33912,1.34681,1.33891,1.34264,1332912
20041208,1.34268,1.34295,1.31924,1.33429,1324980
20041209,1.33426,1.33577,1.32499,1.33008,1332697
20041210,1.32974,1.33002,1.31391,1.32214,1255304
20041212,1.31912,1.32285,1.31871,1.32188,61032
20041213,1.32196,1.33247,1.32135,1.33148,1331472
20041214,1.33150,1.33304,1.32580,1.33026,1332946
20041215,1.33027,1.34415,1.32592,1.33993,1327867
20041216,1.33986,1.34270,1.31917,1.32491,1336939
20041217,1.32470,1.33148,1.32259,1.33049,1268796
20041219,1.33272,1.33390,1.32964,1.33088,63365
20041220,1.33101,1.34070,1.32945,1.33875,1325981
20041221,1.33874,1.34062,1.33364,1.33637,1336936
20041222,1.33634,1.34020,1.33410,1.33866,1326473
20041223,1.33872,1.35145,1.33784,1.35069,1346328
20041224,1.35045,1.35455,1.34821,1.35290,1267715
20041226,1.35274,1.35323,1.35173,1.35229,59133
20041227,1.35231,1.36374,1.35110,1.36194,1322034
20041228,1.36187,1.36415,1.35725,1.35902,1330760
20041229,1.35899,1.36448,1.35557,1.36032,1318780
20041230,1.36028,1.36649,1.35730,1.36212,1315543
20041231,1.36211,1.36581,1.35027,1.35523,1055368
20050102,1.35464,1.35771,1.35456,1.35761,61331
20050103,1.35772,1.35777,1.33856,1.34624,1327943
20050104,1.34649,1.34931,1.32493,1.32778,1336225
20050105,1.32788,1.33004,1.32147,1.32731,1324884
20050106,1.32757,1.32765,1.31539,1.31782,1336511
20050107,1.31780,1.32479,1.30234,1.30505,1268843
20050109,1.30579,1.30722,1.30476,1.30706,62436
20050110,1.30719,1.31203,1.30552,1.31047,1321946
20050111,1.31056,1.31690,1.30971,1.31125,1328461
20050112,1.31125,1.32908,1.30813,1.32552,1319528
20050113,1.32547,1.32639,1.31918,1.32063,1323509
20050114,1.32065,1.32082,1.30556,1.31078,1269055
20050116,1.30999,1.31142,1.30944,1.30949,59951
20050117,1.30953,1.31260,1.30332,1.30449,1325777
20050118,1.30464,1.30720,1.29928,1.30125,834773
20050119,1.30124,1.31160,1.29633,1.29973,1317259
20050120,1.29984,1.30214,1.29241,1.29596,1318382
20050121,1.29582,1.30660,1.29197,1.30373,1268475
20050123,1.30376,1.30472,1.30336,1.30371,61485
20050124,1.30374,1.30966,1.30267,1.30347,1324637
20050125,1.30364,1.30741,1.29436,1.29664,1319096
20050126,1.29659,1.31065,1.29634,1.30734,1326042
20050127,1.30737,1.31209,1.30089,1.30359,1333087
20050128,1.30370,1.30776,1.29838,1.30334,1259614
20050130,1.30289,1.30351,1.30039,1.30185,61493
20050131,1.30189,1.30568,1.29752,1.30463,1333524
20050201,1.30458,1.30627,1.29956,1.30374,1330882
20050202,1.30441,1.30912,1.30039,1.30291,1329726
20050203,1.30273,1.30349,1.29400,1.29668,1327758
20050204,1.29655,1.30367,1.28450,1.28664,1267718
20050206,1.28569,1.28614,1.28472,1.28504,62219
20050207,1.28508,1.28627,1.27311,1.27592,1327078
20050208,1.27577,1.27961,1.27299,1.27679,1328561
20050209,1.27665,1.28129,1.27323,1.28089,1324268
20050210,1.28070,1.29033,1.27359,1.28721,1334816
20050211,1.28724,1.28941,1.28422,1.28620,1257129
20050213,1.28745,1.28860,1.28723,1.28826,59971
20050214,1.28790,1.29877,1.28776,1.29658,1339559
20050215,1.29672,1.30480,1.29432,1.30104,1333611
20050216,1.30105,1.30608,1.29573,1.30194,1335022
20050217,1.30207,1.30882,1.30120,1.30705,1332324
20050218,1.30700,1.30813,1.30128,1.30699,1263735
20050220,1.30419,1.30682,1.30396,1.30659,59809
20050221,1.30658,1.30764,1.30303,1.30605,1309443
20050222,1.30608,1.32670,1.30504,1.32569,1336260
20050223,1.32545,1.32731,1.31843,1.31992,1335477
20050224,1.31987,1.32682,1.31519,1.31773,1319851
20050225,1.31787,1.32468,1.31432,1.32423,1262435
20050227,1.32389,1.32491,1.32280,1.32477,62143
20050228,1.32469,1.32777,1.32060,1.32146,1328955
20050301,1.32127,1.32240,1.31622,1.31681,1330035
20050302,1.31687,1.31770,1.30869,1.31329,1330865
20050303,1.31335,1.31632,1.30953,1.31008,1330070
20050304,1.30999,1.32530,1.30884,1.32335,1271357
20050306,1.32361,1.32430,1.32296,1.32330,60924
20050307,1.32334,1.32461,1.31763,1.32160,1320786
20050308,1.32167,1.33602,1.32048,1.33436,1321619
20050309,1.33444,1.34211,1.33294,1.33732,1329091
20050310,1.33710,1.34519,1.33665,1.34361,1323690
20050311,1.34356,1.34767,1.33964,1.34536,1256648
20050313,1.34572,1.34732,1.34562,1.34685,60071
20050314,1.34714,1.34759,1.33345,1.33615,1330659
20050315,1.33571,1.34075,1.32900,1.33073,1324549
20050316,1.33060,1.34377,1.32894,1.34068,1335023
20050317,1.34067,1.34175,1.33264,1.33769,1338141
20050318,1.33753,1.33843,1.32583,1.33216,1258104
20050320,1.33096,1.33141,1.33025,1.33132,61271
20050321,1.33157,1.33159,1.31393,1.31571,1335069
20050322,1.31553,1.32217,1.30322,1.30720,1330564
20050323,1.30714,1.30841,1.29559,1.29875,1343522
20050324,1.29845,1.30293,1.29249,1.29269,1336529
20050325,1.29257,1.29674,1.29241,1.29536,1270107
20050327,1.29581,1.29617,1.29406,1.29509,63868
20050328,1.29508,1.29549,1.28536,1.28827,1371773
20050329,1.28817,1.29545,1.28771,1.29333,1369754
20050330,1.29321,1.29825,1.29067,1.29210,1381464
20050331,1.29205,1.30180,1.29087,1.29624,1377515
20050401,1.29617,1.30445,1.28701,1.29080,1311574
20050403,1.29021,1.29030,1.28751,1.28812,100378
20050404,1.28809,1.29022,1.28170,1.28459,1373174
20050405,1.28420,1.28747,1.27977,1.28450,1377097
20050406,1.28443,1.29051,1.28357,1.28690,1364915
20050407,1.28705,1.29362,1.28305,1.28305,1382913
20050408,1.28300,1.29321,1.28061,1.29300,1265207
20050410,1.29238,1.29306,1.29056,1.29239,96783
20050411,1.29190,1.30019,1.29027,1.29759,1364864
20050412,1.29721,1.30045,1.28496,1.29011,1364224
20050413,1.29021,1.29525,1.28496,1.29057,1359092
20050414,1.29037,1.29075,1.27667,1.28094,1342881
20050415,1.28104,1.29382,1.27757,1.29206,1239081
20050417,1.29086,1.29219,1.28878,1.29132,96350
20050418,1.29094,1.30417,1.28725,1.30109,1333909
20050419,1.30085,1.30761,1.29801,1.30594,1353397
20050420,1.30599,1.31038,1.29901,1.31001,1353873
20050421,1.30979,1.31192,1.30239,1.30361,1347016
20050422,1.30345,1.30908,1.30195,1.30608,1258036
20050424,1.30602,1.30686,1.30318,1.30435,98620
20050425,1.30413,1.30448,1.29540,1.29847,1351284
20050426,1.29838,1.30128,1.29454,1.29735,1344097
20050427,1.29733,1.29865,1.29028,1.29240,1349124
20050428,1.29237,1.29393,1.28789,1.29015,1357795
20050429,1.29004,1.29779,1.28511,1.28685,1252977
20050501,1.28628,1.28643,1.28476,1.28480,99544
20050502,1.28493,1.28730,1.28356,1.28536,1355154
20050503,1.28512,1.29111,1.28264,1.28759,1350829
20050504,1.28755,1.29711,1.28726,1.29419,1343492
20050505,1.29410,1.29880,1.29226,1.29452,1349963
20050506,1.29429,1.29616,1.28083,1.28158,1265136
20050508,1.28174,1.28287,1.28077,1.28129,101681
20050509,1.28132,1.28742,1.27887,1.28443,1365373
20050510,1.28444,1.28875,1.28139,1.28744,1350328
20050511,1.28738,1.29099,1.27760,1.28007,1351543
20050512,1.28015,1.28057,1.26628,1.26787,1349508
20050513,1.26789,1.26864,1.26086,1.26272,1248553
20050515,1.26182,1.26273,1.25817,1.26035,95816
20050516,1.26016,1.26468,1.25603,1.26249,1351956
20050517,1.26230,1.26616,1.25874,1.25903,1351960
20050518,1.25867,1.26885,1.25841,1.26686,1349493
20050519,1.26665,1.26883,1.26035,1.26306,1347461
20050520,1.26300,1.26521,1.25268,1.25549,1246406
20050522,1.25454,1.25519,1.25375,1.25475,97858
20050523,1.25490,1.25953,1.25339,1.25720,1352777
20050524,1.25716,1.26270,1.25513,1.25589,1343560
20050525,1.25580,1.26179,1.25484,1.26019,1334964
20050526,1.26035,1.26121,1.24906,1.25076,1342505
20050527,1.25075,1.25874,1.25052,1.25802,1238651
20050529,1.25718,1.25764,1.25094,1.25137,97006
20050530,1.25122,1.25441,1.24566,1.24800,1353209
20050531,1.24760,1.24790,1.22888,1.22998,1341433
20050601,1.22981,1.23386,1.21581,1.21952,1340503
20050602,1.21958,1.22933,1.21785,1.22697,1340652
20050603,1.22697,1.23318,1.21989,1.22302,1232439
20050605,1.22218,1.22288,1.22137,1.22202,96456
20050606,1.22174,1.22919,1.22174,1.22615,1338176
20050607,1.22592,1.23124,1.22342,1.22818,1337921
20050608,1.22798,1.23508,1.22055,1.22364,1289853
20050609,1.22382,1.22547,1.21770,1.22289,1338931
20050610,1.22237,1.22470,1.21032,1.21123,1200685
20050612,1.21041,1.21163,1.21020,1.21136,99335
20050613,1.21121,1.21183,1.20262,1.21033,1333228
20050614,1.21022,1.21496,1.20121,1.20277,1331647
20050615,1.20270,1.21306,1.20252,1.21090,1341344
20050616,1.21100,1.21656,1.20556,1.21044,1351188
20050617,1.21037,1.22887,1.20871,1.22801,1236618
20050619,1.22377,1.22505,1.21790,1.22082,100329
20050620,1.22072,1.22648,1.21215,1.21272,1336369
20050621,1.21298,1.22032,1.20682,1.21856,1333210
20050622,1.21844,1.21960,1.20971,1.21281,1351610
20050623,1.21272,1.21414,1.20140,1.20213,1342218
20050624,1.20202,1.21058,1.19861,1.20893,1238700
