Date,Open,High,Low,Close,Volume,ActualValue1,ForecastValue1,PreviousValue1,ActualValue2,ForecastValue2,PreviousValue2,ActualValue3,ForecastValue3,PreviousValue3,ActualValue5,ForecastValue5,PreviousValue5,ActualValue6,ForecastValue6,PreviousValue6,ActualValue7,ForecastValue7,PreviousValue7,ActualValue8,ForecastValue8,PreviousValue8,ActualValue9,ForecastValue9,PreviousValue9,ActualValue11,ForecastValue11,PreviousValue11,ActualValue12,ForecastValue12,PreviousValue12,ActualValue13,ForecastValue13,PreviousValue13,ActualValue14,ForecastValue14,PreviousValue14,ActualValue15,ForecastValue15,PreviousValue15,ActualValue16,ForecastValue16,PreviousValue16,ActualValue17,ForecastValue17,PreviousValue17,ActualValue18,ForecastValue18,PreviousValue18,ActualValue19,ForecastValue19,PreviousValue19,ActualValue20,ForecastValue20,PreviousValue20
2019-11-21,1.10779,1.10969,1.10522,1.10656,145040,1.9,2.0,2.0,1.75,,2.00,48.3,48.4,47.8,1.379,1.096,2.219,125,159,93,-0.3,0.2,0.3,125.9,130.2,126.3,1.461,1.400,1.391,0.1,0.2,0.2,-0.2,-0.1,0.1,0.2,0.2,0.2,-2.1,-22.7,-22.8,0.1,-0.1,-0.2,-4.263,-3.163,-3.985,5.46,5.31,5.36,-0.29,,-0.41,18.3,19.4,19.7,0.701,0.648,0.706
2019-11-22,1.10657,1.10872,1.10143,1.10179,195572,1.9,2.0,2.0,1.75,,2.00,48.3,48.4,47.8,1.379,1.096,2.219,125,159,93,-0.3,0.2,0.3,125.9,130.2,126.3,1.461,1.400,1.391,0.1,0.2,0.2,-0.2,-0.1,0.1,0.2,0.2,0.2,-2.1,-22.7,-22.8,0.1,0.1,0.1,-4.263,-3.163,-3.985,5.46,5.31,5.36,-0.29,,-0.41,18.3,19.4,19.7,0.701,0.648,0.706
2019-11-24,1.1017,1.10225,1.10162,1.10225,4524,1.9,2.0,2.0,1.75,,2.00,48.3,48.4,47.8,1.379,1.096,2.219,125,159,93,-0.3,0.2,0.3,125.9,130.2,126.3,1.461,1.400,1.391,0.1,0.2,0.2,-0.2,-0.1,0.1,0.2,0.2,0.2,-2.1,-22.7,-22.8,0.1,0.1,0.1,-4.263,-3.163,-3.985,5.46,5.31,5.36,-0.29,,-0.41,18.3,19.4,19.7,0.701,0.648,0.706
2019-11-25,1.10225,1.10321,1.10035,1.10104,131509,1.9,2.0,2.0,1.75,,2.00,48.3,48.4,47.8,1.379,1.096,2.219,125,159,93,-0.3,0.2,0.3,125.9,130.2,126.3,1.461,1.400,1.391,0.1,0.2,0.2,-0.2,-0.1,0.1,0.2,0.2,0.2,-2.1,-22.7,-22.8,0.1,0.1,0.1,-4.263,-3.163,-3.985,5.46,5.31,5.36,-0.29,,-0.41,18.3,19.4,19.7,0.701,0.648,0.706
2019-11-26,1.10105,1.10256,1.10071,1.1022,128131,1.9,2.0,2.0,1.75,,2.00,48.3,48.4,47.8,1.379,1.096,2.219,125,159,93,-0.3,0.2,0.3,125.5,125.2,126.1,1.461,1.400,1.391,0.1,0.2,0.2,-0.2,-0.1,0.1,0.2,0.2,0.2,-2.1,-22.7,-22.8,0.1,0.1,0.1,-4.263,-3.163,-3.985,5.46,5.31,5.36,-0.29,,-0.41,18.3,19.4,19.7,0.733,0.656,0.738
2019-11-27,1.1022,1.10222,1.09922,1.10048,134325,2.1,1.9,1.9,1.75,,2.00,48.3,48.4,47.8,1.572,4.439,1.379,125,159,93,0.6,-0.2,-0.4,125.5,125.2,126.1,1.461,1.400,1.391,0.1,0.2,0.2,-0.2,-0.1,0.1,0.2,0.2,0.2,-2.1,-22.7,-22.8,0.1,0.1,0.1,-4.263,-3.163,-3.985,5.46,5.31,5.36,-0.29,,-0.41,18.3,19.4,19.7,0.733,0.656,0.738
2019-11-28,1.10049,1.10179,1.10003,1.10113,85988,2.1,1.9,1.9,1.75,,2.00,48.3,48.4,47.8,1.572,4.439,1.379,125,159,93,0.6,-0.2,-0.4,125.5,125.2,126.1,1.461,1.400,1.391,0.1,0.2,0.2,-0.2,-0.1,0.1,0.2,0.2,0.2,-2.1,-22.7,-22.8,0.1,0.1,0.1,-4.263,-3.163,-3.985,5.46,5.31,5.36,-0.29,,-0.41,18.3,19.4,19.7,0.733,0.656,0.738
2019-11-29,1.10113,1.10282,1.09811,1.1015,119016,2.1,1.9,1.9,1.75,,2.00,48.3,48.4,47.8,1.572,4.439,1.379,125,159,93,0.6,-0.2,-0.4,125.5,125.2,126.1,1.461,1.400,1.391,0.1,0.2,0.2,-0.2,-0.1,0.1,0.2,0.2,0.2,-2.1,-22.7,-22.8,0.1,0.1,0.1,-4.263,-3.163,-3.985,5.46,5.31,5.36,-0.29,,-0.41,18.3,19.4,19.7,0.733,0.656,0.738
2019-12-01,1.10229,1.10269,1.1017,1.10182,3915,2.1,1.9,1.9,1.75,,2.00,48.3,48.4,47.8,1.572,4.439,1.379,125,159,93,0.6,-0.2,-0.4,125.5,125.2,126.1,1.461,1.400,1.391,0.1,0.2,0.2,-0.2,-0.1,0.1,0.2,0.2,0.2,-2.1,-22.7,-22.8,0.1,0.1,0.1,-4.263,-3.163,-3.985,5.46,5.31,5.36,-0.29,,-0.41,18.3,19.4,19.7,0.733,0.656,0.738
2019-12-02,1.10182,1.10907,1.10029,1.10761,151543,2.1,1.9,1.9,1.75,,2.00,48.1,48.9,48.3,1.572,4.439,1.379,125,159,93,0.6,-0.2,-0.4,125.5,125.2,126.1,1.461,1.400,1.391,0.1,0.2,0.2,-0.2,-0.1,0.1,0.2,0.2,0.2,-2.1,-22.7,-22.8,0.1,0.1,0.1,-4.263,-3.163,-3.985,5.46,5.31,5.36,-0.29,,-0.41,18.3,19.4,19.7,0.733,0.656,0.738
2019-12-03,1.1076,1.10934,1.1066,1.10818,148849,2.1,1.9,1.9,1.75,,2.00,48.1,48.9,48.3,1.572,4.439,1.379,125,159,93,0.6,-0.2,-0.4,125.5,125.2,126.1,1.461,1.400,1.391,0.1,0.2,0.2,-0.2,-0.1,0.1,0.2,0.2,0.2,-2.1,-22.7,-22.8,0.1,0.1,0.1,-4.263,-3.163,-3.985,5.46,5.31,5.36,-0.29,,-0.41,18.3,19.4,19.7,0.733,0.656,0.738
2019-12-04,1.10819,1.11161,1.10666,1.10827,171879,2.1,1.9,1.9,1.75,,2.00,48.1,48.9,48.3,-4.856,0.695,1.572,67,176,121,0.6,-0.2,-0.4,125.5,125.2,126.1,1.461,1.400,1.391,0.1,0.2,0.2,-0.2,-0.1,0.1,0.2,0.2,0.2,-2.1,-22.7,-22.8,0.1,0.1,0.1,-4.263,-3.163,-3.985,5.46,5.31,5.36,-0.33,,-0.29,18.3,19.4,19.7,0.733,0.656,0.738
2019-12-05,1.10824,1.1108,1.10793,1.11038,140711,2.1,1.9,1.9,1.75,,2.00,48.1,48.9,48.3,-4.856,0.695,1.572,67,176,121,0.6,-0.2,-0.4,125.5,125.2,126.1,1.461,1.400,1.391,0.1,0.1,0.1,-0.2,-0.1,0.1,0.2,0.2,0.2,-2.1,-22.7,-22.8,0.1,0.1,0.1,-4.263,-3.163,-3.985,5.46,5.31,5.36,-0.33,,-0.29,18.3,19.4,19.7,0.733,0.656,0.738
2019-12-06,1.11039,1.11097,1.10398,1.10543,136931,2.1,1.9,1.9,1.75,,2.00,48.1,48.9,48.3,-4.856,0.695,1.572,67,176,121,0.6,-0.2,-0.4,125.5,125.2,126.1,1.461,1.400,1.391,0.1,0.1,0.1,-0.2,-0.1,0.1,0.2,0.2,0.2,-2.1,-22.7,-22.8,0.1,0.1,0.1,-4.263,-3.163,-3.985,5.46,5.31,5.36,-0.33,,-0.29,18.3,19.4,19.7,0.733,0.656,0.738
2019-12-08,1.1058,1.10604,1.10562,1.10582,2561,2.1,1.9,1.9,1.75,,2.00,48.1,48.9,48.3,-4.856,0.695,1.572,67,176,121,0.6,-0.2,-0.4,125.5,125.2,126.1,1.461,1.400,1.391,0.1,0.1,0.1,-0.2,-0.1,0.1,0.2,0.2,0.2,-2.1,-22.7,-22.8,0.1,0.1,0.1,-4.263,-3.163,-3.985,5.46,5.31,5.36,-0.33,,-0.29,18.3,19.4,19.7,0.733,0.656,0.738
2019-12-09,1.10581,1.10779,1.10533,1.10643,121962,2.1,1.9,1.9,1.75,,2.00,48.1,48.9,48.3,-4.856,0.695,1.572,67,176,121,0.6,-0.2,-0.4,125.5,125.2,126.1,1.461,1.400,1.391,0.1,0.1,0.1,-0.2,-0.1,0.1,0.2,0.2,0.2,-2.1,-22.7,-22.8,0.1,0.1,0.1,-4.263,-3.163,-3.985,5.46,5.31,5.36,-0.33,,-0.29,18.3,19.4,19.7,0.733,0.656,0.738
2019-12-10,1.10642,1.10977,1.10628,1.10923,146931,2.1,1.9,1.9,1.75,,2.00,48.1,48.9,48.3,-4.856,0.695,1.572,67,176,121,0.6,-0.2,-0.4,125.5,125.2,126.1,1.461,1.400,1.391,0.1,0.1,0.1,-0.2,-0.1,0.1,0.2,0.2,0.2,10.7,-12.4,-2.1,0.1,0.1,0.1,-4.263,-3.163,-3.985,5.46,5.31,5.36,-0.33,,-0.29,18.3,19.4,19.7,0.733,0.656,0.738
2019-12-11,1.10923,1.11448,1.10701,1.11325,164713,2.1,1.9,1.9,1.75,,1.75,48.1,48.9,48.3,0.822,-3.188,-4.856,67,176,121,0.6,-0.2,-0.4,125.5,125.2,126.1,1.461,1.400,1.391,0.1,0.1,0.1,-0.2,-0.1,0.1,0.2,0.2,0.2,10.7,-12.4,-2.1,0.1,0.1,0.1,-4.263,-3.163,-3.985,5.46,5.31,5.36,-0.33,,-0.29,18.3,19.4,19.7,0.733,0.656,0.738
2019-12-12,1.11326,1.11995,1.11029,1.11833,222180,2.1,1.9,1.9,1.75,,1.75,48.1,48.9,48.3,0.822,-3.188,-4.856,67,176,121,0.6,-0.2,-0.4,125.5,125.2,126.1,1.461,1.400,1.391,0.1,0.1,0.1,-0.2,-0.1,0.1,0.2,0.2,0.2,10.7,-12.4,-2.1,0.1,0.1,0.1,-4.263,-3.163,-3.985,5.46,5.31,5.36,-0.33,,-0.29,18.3,19.4,19.7,0.733,0.656,0.738
2019-12-13,1.11833,1.1186,1.1112,1.11174,241946,2.1,1.9,1.9,1.75,,1.75,48.1,48.9,48.3,0.822,-3.188,-4.856,67,176,121,0.6,-0.2,-0.4,125.5,125.2,126.1,1.461,1.400,1.391,0.1,0.1,0.1,-0.2,-0.1,0.1,0.2,0.2,0.2,10.7,-12.4,-2.1,0.1,0.1,0.1,-4.263,-3.163,-3.985,5.46,5.31,5.36,-0.33,,-0.29,18.3,19.4,19.7,0.733,0.656,0.738
2019-12-15,1.1128,1.11309,1.11225,1.11242,6097,2.1,1.9,1.9,1.75,,1.75,48.1,48.9,48.3,0.822,-3.188,-4.856,67,176,121,0.6,-0.2,-0.4,125.5,125.2,126.1,1.461,1.400,1.391,0.1,0.1,0.1,-0.2,-0.1,0.1,0.2,0.2,0.2,10.7,-12.4,-2.1,0.1,0.1,0.1,-4.263,-3.163,-3.985,5.46,5.31,5.36,-0.33,,-0.29,18.3,19.4,19.7,0.733,0.656,0.738
2019-12-16,1.11241,1.11581,1.11229,1.11355,168956,2.1,1.9,1.9,1.75,,1.75,48.1,48.9,48.3,0.822,-3.188,-4.856,67,176,121,0.6,-0.2,-0.4,125.5,125.2,126.1,1.461,1.400,1.391,0.1,0.1,0.1,-0.2,-0.1,0.1,0.2,0.2,0.2,10.7,-12.4,-2.1,0.1,0.1,0.1,-4.263,-3.163,-3.985,5.46,5.31,5.36,-0.33,,-0.29,18.3,19.4,19.7,0.733,0.656,0.738
2019-12-17,1.11355,1.11746,1.11293,1.11514,171105,2.1,1.9,1.9,1.75,,1.75,48.1,48.9,48.3,0.822,-3.188,-4.856,67,176,121,0.6,-0.2,-0.4,125.5,125.2,126.1,1.482,1.423,1.461,0.1,0.1,0.1,-0.2,-0.1,0.1,0.2,0.2,0.2,10.7,-12.4,-2.1,0.1,0.1,0.1,-4.263,-3.163,-3.985,5.46,5.31,5.36,-0.33,,-0.29,24.5,19.3,18.7,0.733,0.656,0.738
2019-12-18,1.11512,1.11512,1.11105,1.11154,164529,2.1,1.9,1.9,1.75,,1.75,48.1,48.9,48.3,-1.085,-3.670,0.822,67,176,121,0.6,-0.2,-0.4,125.5,125.2,126.1,1.482,1.423,1.461,0.1,0.1,0.1,0.0,-0.2,-0.2,0.2,0.2,0.2,10.7,-12.4,-2.1,0.1,0.1,0.1,-4.263,-3.163,-3.985,5.46,5.31,5.36,-0.33,,-0.29,24.5,19.3,18.7,0.733,0.656,0.738
2019-12-19,1.11154,1.11442,1.11072,1.11231,176196,2.1,1.9,1.9,1.75,,1.75,48.1,48.9,48.3,-1.085,-3.670,0.822,67,176,121,0.6,-0.2,-0.4,125.5,125.2,126.1,1.482,1.423,1.461,0.1,0.1,0.1,0.0,-0.2,-0.2,0.2,0.2,0.2,10.7,-12.4,-2.1,0.1,0.1,0.1,-4.263,-3.163,-3.985,5.35,5.35,5.44,-0.33,,-0.29,24.5,19.3,18.7,0.733,0.656,0.738
2019-12-20,1.11231,1.11236,1.10662,1.10769,146281,2.1,2.1,2.1,1.75,,1.75,48.1,48.9,48.3,-1.085,-3.670,0.822,67,176,121,0.6,-0.2,-0.4,125.5,125.2,126.1,1.482,1.423,1.461,0.1,0.1,0.1,0.0,-0.2,-0.2,0.2,0.2,0.2,10.7,-12.4,-2.1,0.1,0.1,0.1,-2.577,-3.022,-4.263,5.35,5.35,5.44,-0.33,,-0.29,24.5,19.3,18.7,0.733,0.656,0.738
2019-12-22,1.1081,1.10813,1.10766,1.10802,3251,2.1,2.1,2.1,1.75,,1.75,48.1,48.9,48.3,-1.085,-3.670,0.822,67,176,121,0.6,-0.2,-0.4,125.5,125.2,126.1,1.482,1.423,1.461,0.1,0.1,0.1,0.0,-0.2,-0.2,0.2,0.2,0.2,10.7,-12.4,-2.1,0.1,0.1,0.1,-2.577,-3.022,-4.263,5.35,5.35,5.44,-0.33,,-0.29,24.5,19.3,18.7,0.733,0.656,0.738
2019-12-23,1.10801,1.10958,1.10699,1.10917,123992,2.1,2.1,2.1,1.75,,1.75,48.1,48.9,48.3,-1.085,-3.670,0.822,67,176,121,0.0,0.0,0.3,125.5,125.2,126.1,1.482,1.423,1.461,0.1,0.1,0.1,0.0,-0.2,-0.2,0.2,0.2,0.2,10.7,-12.4,-2.1,0.1,0.1,0.1,-2.577,-3.022,-4.263,5.35,5.35,5.44,-0.33,,-0.29,24.5,19.3,18.7,0.719,0.669,0.710
2019-12-24,1.10918,1.10938,1.1069,1.10873,94836,2.1,2.1,2.1,1.75,,1.75,48.1,48.9,48.3,-1.085,-3.670,0.822,67,176,121,0.0,0.0,0.3,125.5,125.2,126.1,1.482,1.423,1.461,0.1,0.1,0.1,0.0,-0.2,-0.2,0.2,0.2,0.2,10.7,-12.4,-2.1,0.1,0.1,0.1,-2.577,-3.022,-4.263,5.35,5.35,5.44,-0.33,,-0.29,24.5,19.3,18.7,0.719,0.669,0.710
2019-12-25,1.10873,1.10953,1.1073,1.10944,6609,2.1,2.1,2.1,1.75,,1.75,48.1,48.9,48.3,-1.085,-3.670,0.822,67,176,121,0.0,0.0,0.3,125.5,125.2,126.1,1.482,1.423,1.461,0.1,0.1,0.1,0.0,-0.2,-0.2,0.2,0.2,0.2,10.7,-12.4,-2.1,0.1,0.1,0.1,-2.577,-3.022,-4.263,5.35,5.35,5.44,-0.33,,-0.29,24.5,19.3,18.7,0.719,0.669,0.710
2019-12-26,1.10944,1.11088,1.10821,1.11012,60905,2.1,2.1,2.1,1.75,,1.75,48.1,48.9,48.3,-1.085,-3.670,0.822,67,176,121,0.0,0.0,0.3,125.5,125.2,126.1,1.482,1.423,1.461,0.1,0.1,0.1,0.0,-0.2,-0.2,0.2,0.2,0.2,10.7,-12.4,-2.1,0.1,0.1,0.1,-2.577,-3.022,-4.263,5.35,5.35,5.44,-0.33,,-0.29,24.5,19.3,18.7,0.719,0.669,0.710
2019-12-27,1.11013,1.11883,1.10987,1.11713,142497,2.1,2.1,2.1,1.75,,1.75,48.1,48.9,48.3,-5.474,-2.899,-1.085,67,176,121,0.0,0.0,0.3,125.5,125.2,126.1,1.482,1.423,1.461,0.1,0.1,0.1,0.0,-0.2,-0.2,0.2,0.2,0.2,10.7,-12.4,-2.1,0.1,0.1,0.1,-2.577,-3.022,-4.263,5.35,5.35,5.44,-0.33,,-0.29,24.5,19.3,18.7,0.719,0.669,0.710
2019-12-29,1.11736,1.11839,1.11718,1.11813,4789,2.1,2.1,2.1,1.75,,1.75,48.1,48.9,48.3,-5.474,-2.899,-1.085,67,176,121,0.0,0.0,0.3,125.5,125.2,126.1,1.482,1.423,1.461,0.1,0.1,0.1,0.0,-0.2,-0.2,0.2,0.2,0.2,10.7,-12.4,-2.1,0.1,0.1,0.1,-2.577,-3.022,-4.263,5.35,5.35,5.44,-0.33,,-0.29,24.5,19.3,18.7,0.719,0.669,0.710
2019-12-30,1.11812,1.12207,1.11806,1.12013,148644,2.1,2.1,2.1,1.75,,1.75,48.1,48.9,48.3,-5.474,-2.899,-1.085,67,176,121,0.0,0.0,0.3,125.5,125.2,126.1,1.482,1.423,1.461,0.1,0.1,0.1,0.0,-0.2,-0.2,0.2,0.2,0.2,10.7,-12.4,-2.1,0.1,0.1,0.1,-2.577,-3.022,-4.263,5.35,5.35,5.44,-0.33,,-0.29,24.5,19.3,18.7,0.719,0.669,0.710
2019-12-31,1.12013,1.12391,1.11987,1.12076,123255,2.1,2.1,2.1,1.75,,1.75,48.1,48.9,48.3,-5.474,-2.899,-1.085,67,176,121,0.0,0.0,0.3,126.5,122.6,126.8,1.482,1.423,1.461,0.1,0.1,0.1,0.0,-0.2,-0.2,0.2,0.2,0.2,10.7,-12.4,-2.1,0.1,0.1,0.1,-2.577,-3.022,-4.263,5.35,5.35,5.44,-0.33,,-0.29,24.5,19.3,18.7,0.719,0.669,0.710
2020-01-01,1.12106,1.12218,1.12106,1.12188,3486,2.1,2.1,2.1,1.75,,1.75,48.1,48.9,48.3,-5.474,-2.899,-1.085,67,176,121,0.0,0.0,0.3,126.5,122.6,126.8,1.482,1.423,1.461,0.1,0.1,0.1,0.0,-0.2,-0.2,0.2,0.2,0.2,10.7,-12.4,-2.1,0.1,0.1,0.1,-2.577,-3.022,-4.263,5.35,5.35,5.44,-0.33,,-0.29,24.5,19.3,18.7,0.719,0.669,0.710
2020-01-02,1.12188,1.12245,1.11635,1.11708,504991,2.1,2.1,2.1,1.75,,1.75,48.1,48.9,48.3,-5.474,-2.899,-1.085,67,176,121,0.0,0.0,0.3,126.5,122.6,126.8,1.482,1.423,1.461,0.1,0.1,0.1,0.0,-0.2,-0.2,0.2,0.2,0.2,10.7,-12.4,-2.1,0.1,0.1,0.1,-2.577,-3.022,-4.263,5.35,5.35,5.44,-0.33,,-0.29,24.5,19.3,18.7,0.719,0.669,0.710
2020-01-03,1.11707,1.11798,1.11249,1.11548,198190,2.1,2.1,2.1,1.75,,1.75,47.2,48.3,48.1,-11.463,-2.937,-5.474,67,176,121,0.0,0.0,0.3,126.5,122.6,126.8,1.482,1.423,1.461,0.1,0.1,0.1,0.0,-0.2,-0.2,0.2,0.2,0.2,10.7,-12.4,-2.1,0.1,0.1,0.1,-2.577,-3.022,-4.263,5.35,5.35,5.44,-0.33,,-0.29,24.5,19.3,18.7,0.719,0.669,0.710
2020-01-05,1.11656,1.11677,1.11589,1.11604,5461,2.1,2.1,2.1,1.75,,1.75,47.2,48.3,48.1,-11.463,-2.937,-5.474,67,176,121,0.0,0.0,0.3,126.5,122.6,126.8,1.482,1.423,1.461,0.1,0.1,0.1,0.0,-0.2,-0.2,0.2,0.2,0.2,10.7,-12.4,-2.1,0.1,0.1,0.1,-2.577,-3.022,-4.263,5.35,5.35,5.44,-0.33,,-0.29,24.5,19.3,18.7,0.719,0.669,0.710
2020-01-06,1.11603,1.12055,1.11571,1.11954,157307,2.1,2.1,2.1,1.75,,1.75,47.2,48.3,48.1,-11.463,-2.937,-5.474,67,176,121,0.0,0.0,0.3,126.5,122.6,126.8,1.482,1.423,1.461,0.1,0.1,0.1,0.0,-0.2,-0.2,0.2,0.2,0.2,10.7,-12.4,-2.1,0.1,0.1,0.1,-2.577,-3.022,-4.263,5.35,5.35,5.44,-0.33,,-0.29,24.5,19.3,18.7,0.719,0.669,0.710
2020-01-07,1.11953,1.1197,1.11335,1.1154,176893,2.1,2.1,2.1,1.75,,1.75,47.2,48.3,48.1,-11.463,-2.937,-5.474,67,176,121,0.0,0.0,0.3,126.5,122.6,126.8,1.482,1.423,1.461,0.1,0.1,0.1,0.0,-0.2,-0.2,0.2,0.2,0.2,10.7,-12.4,-2.1,0.1,0.1,0.1,-2.577,-3.022,-4.263,5.35,5.35,5.44,-0.33,,-0.29,24.5,19.3,18.7,0.719,0.669,0.710
2020-01-08,1.11539,1.11682,1.11016,1.11129,221838,2.1,2.1,2.1,1.75,,1.75,47.2,48.3,48.1,1.164,-4.135,-11.463,202,125,124,0.0,0.0,0.3,126.5,122.6,126.8,1.482,1.423,1.461,0.1,0.1,0.1,0.0,-0.2,-0.2,0.2,0.2,0.2,10.7,-12.4,-2.1,0.1,0.1,0.1,-2.577,-3.022,-4.263,5.35,5.35,5.44,-0.25,,-0.33,24.5,19.3,18.7,0.719,0.669,0.710
2020-01-09,1.1113,1.11204,1.10924,1.11093,160613,2.1,2.1,2.1,1.75,,1.75,47.2,48.3,48.1,1.164,-4.135,-11.463,202,125,124,0.0,0.0,0.3,126.5,122.6,126.8,1.482,1.423,1.461,0.1,0.1,0.1,0.0,-0.2,-0.2,0.2,0.2,0.2,10.7,-12.4,-2.1,0.1,0.1,0.1,-2.577,-3.022,-4.263,5.35,5.35,5.44,-0.25,,-0.33,24.5,19.3,18.7,0.719,0.669,0.710
2020-01-10,1.11092,1.11291,1.1085,1.11165,142623,2.1,2.1,2.1,1.75,,1.75,47.2,48.3,48.1,1.164,-4.135,-11.463,202,125,124,0.0,0.0,0.3,126.5,122.6,126.8,1.482,1.423,1.461,0.1,0.1,0.1,0.0,-0.2,-0.2,0.2,0.2,0.2,10.7,-12.4,-2.1,0.1,0.1,0.1,-2.577,-3.022,-4.263,5.35,5.35,5.44,-0.25,,-0.33,24.5,19.3,18.7,0.719,0.669,0.710
2020-01-12,1.11141,1.11209,1.11128,1.11161,2616,2.1,2.1,2.1,1.75,,1.75,47.2,48.3,48.1,1.164,-4.135,-11.463,202,125,124,0.0,0.0,0.3,126.5,122.6,126.8,1.482,1.423,1.461,0.1,0.1,0.1,0.0,-0.2,-0.2,0.2,0.2,0.2,10.7,-12.4,-2.1,0.1,0.1,0.1,-2.577,-3.022,-4.263,5.35,5.35,5.44,-0.25,,-0.33,24.5,19.3,18.7,0.719,0.669,0.710
2020-01-13,1.11161,1.11469,1.11125,1.11344,135333,2.1,2.1,2.1,1.75,,1.75,47.2,48.3,48.1,1.164,-4.135,-11.463,202,125,124,0.0,0.0,0.3,126.5,122.6,126.8,1.482,1.423,1.461,0.1,0.1,0.1,0.0,-0.2,-0.2,0.2,0.2,0.2,10.7,-12.4,-2.1,0.1,0.1,0.1,-2.577,-3.022,-4.263,5.35,5.35,5.44,-0.25,,-0.33,24.5,19.3,18.7,0.719,0.669,0.710
2020-01-14,1.11344,1.11444,1.11045,1.11275,153378,2.1,2.1,2.1,1.75,,1.75,47.2,48.3,48.1,1.164,-4.135,-11.463,202,125,124,0.0,0.0,0.3,126.5,122.6,126.8,1.482,1.423,1.461,0.1,0.1,0.1,0.0,-0.2,-0.2,0.2,0.2,0.2,10.7,-12.4,-2.1,0.1,0.1,0.1,-2.577,-3.022,-4.263,5.35,5.35,5.44,-0.25,,-0.33,24.5,19.3,18.7,0.719,0.669,0.710
2020-01-15,1.11276,1.11634,1.11185,1.11524,165212,2.1,2.1,2.1,1.75,,1.75,47.2,48.3,48.1,-2.549,-2.885,1.164,202,125,124,0.0,0.0,0.3,126.5,122.6,126.8,1.482,1.423,1.461,0.1,0.1,0.1,0.0,-0.2,-0.2,0.2,0.2,0.2,10.7,-12.4,-2.1,0.1,0.1,0.1,-2.577,-3.022,-4.263,5.35,5.35,5.44,-0.25,,-0.33,19.2,21.2,24.0,0.719,0.669,0.710
2020-01-16,1.11524,1.11727,1.11279,1.11368,148084,2.1,2.1,2.1,1.75,,1.75,47.2,48.3,48.1,-2.549,-2.885,1.164,202,125,124,0.0,0.0,0.3,126.5,122.6,126.8,1.482,1.423,1.461,0.1,0.1,0.1,0.0,-0.2,-0.2,0.2,0.2,0.2,10.7,-12.4,-2.1,0.1,0.1,0.1,-2.577,-3.022,-4.263,5.35,5.35,5.44,-0.25,,-0.33,19.2,21.2,24.0,0.719,0.669,0.710
2020-01-17,1.11368,1.11425,1.10862,1.1089,138064,2.1,2.1,2.1,1.75,,1.75,47.2,48.3,48.1,-2.549,-2.885,1.164,202,125,124,0.0,0.0,0.3,126.5,122.6,126.8,1.416,1.470,1.474,0.1,0.1,0.1,0.0,-0.2,-0.2,0.2,0.2,0.2,10.7,-12.4,-2.1,0.1,0.1,0.1,-2.577,-3.022,-4.263,5.35,5.35,5.44,-0.25,,-0.33,19.2,21.2,24.0,0.719,0.669,0.710
2020-01-19,1.1091,1.10948,1.10889,1.10946,4252,2.1,2.1,2.1,1.75,,1.75,47.2,48.3,48.1,-2.549,-2.885,1.164,202,125,124,0.0,0.0,0.3,126.5,122.6,126.8,1.416,1.470,1.474,0.1,0.1,0.1,0.0,-0.2,-0.2,0.2,0.2,0.2,10.7,-12.4,-2.1,0.1,0.1,0.1,-2.577,-3.022,-4.263,5.35,5.35,5.44,-0.25,,-0.33,19.2,21.2,24.0,0.719,0.669,0.710
2020-01-20,1.10946,1.11023,1.10766,1.10962,108796,2.1,2.1,2.1,1.75,,1.75,47.2,48.3,48.1,-2.549,-2.885,1.164,202,125,124,0.0,0.0,0.3,126.5,122.6,126.8,1.416,1.470,1.474,0.1,0.1,0.1,0.1,-0.1,0.0,0.2,0.2,0.2,10.7,-12.4,-2.1,0.1,0.1,0.1,-2.577,-3.022,-4.263,5.35,5.35,5.44,-0.25,,-0.33,19.2,21.2,24.0,0.719,0.669,0.710
2020-01-21,1.10963,1.11179,1.10809,1.10851,148284,2.1,2.1,2.1,1.75,,1.75,47.2,48.3,48.1,-2.549,-2.885,1.164,202,125,124,0.0,0.0,0.3,126.5,122.6,126.8,1.416,1.470,1.474,0.1,0.1,0.1,0.1,-0.1,0.0,0.2,0.2,0.2,26.7,4.3,10.7,0.1,0.1,0.1,-1.864,-2.597,-2.577,5.35,5.35,5.44,-0.25,,-0.33,19.2,21.2,24.0,0.719,0.669,0.710
2020-01-22,1.10851,1.10984,1.107,1.10957,149717,2.1,2.1,2.1,1.75,,1.75,47.2,48.3,48.1,-2.549,-2.885,1.164,202,125,124,0.0,0.0,0.3,126.5,122.6,126.8,1.416,1.470,1.474,0.1,0.1,0.1,0.1,-0.1,0.0,0.2,0.2,0.2,26.7,4.3,10.7,0.1,0.1,0.1,-1.864,-2.597,-2.577,5.54,5.36,5.35,-0.25,,-0.33,19.2,21.2,24.0,0.719,0.669,0.710
2020-01-23,1.10956,1.11087,1.10362,1.10554,188294,2.1,2.1,2.1,1.75,,1.75,47.2,48.3,48.1,-0.405,-1.117,-2.549,202,125,124,0.0,0.0,0.3,126.5,122.6,126.8,1.416,1.470,1.474,0.1,0.1,0.1,0.1,-0.1,0.0,0.2,0.2,0.2,26.7,4.3,10.7,0.1,0.1,0.1,-1.864,-2.597,-2.577,5.54,5.36,5.35,-0.25,,-0.33,19.2,21.2,24.0,0.719,0.669,0.710
